,Episode Lengths,Episode Rewards
972,501.0,-95.39822603218104
973,1.0,1000.0
974,84.0,-105.85814480081731
975,501.0,-102.93453364901045
976,1.0,1000.0
977,82.0,-109.87553473331215
978,1.0,1000.0
979,224.0,1009.1799555944185
980,240.0,-106.22570353303283
981,501.0,-100.76855722049507
982,1.0,1000.0
983,303.0,-105.97669441126138
984,331.0,-98.41727453134814
985,185.0,-99.12845166530767
986,262.0,1015.7769919687473
987,263.0,1005.906172999904
988,501.0,-92.50634119029769
989,100.0,-106.06098448969776
990,131.0,-104.43744920737375
991,1.0,1000.0
992,139.0,-107.40304099898785
993,158.0,1005.226622410518
994,501.0,-95.25823144322698
995,1.0,1000.0
996,271.0,-105.94342880429924
997,501.0,-106.59413864547122
998,495.0,-102.48077079462033
999,166.0,1002.3553825460776
1000,366.0,1009.3107096802476
1001,221.0,-105.33103866485483
1002,100.0,-105.66738228430354
1003,479.0,-98.68880208058889
1004,151.0,-117.10523295797068
1005,139.0,-103.38665026498651
1006,96.0,-109.28325706107165
1007,393.0,-112.51744865831934
1008,466.0,-94.50066670273418
1009,501.0,-104.35875884716502
1010,64.0,-107.0294448273586
1011,211.0,1013.0912221301758
1012,397.0,-98.71763959030348
1013,157.0,-98.93392387632083
1014,501.0,-98.73809615609
1015,204.0,-91.97928006791807
1016,253.0,-105.00010585631571
1017,351.0,-116.08882741982347
1018,145.0,-107.85986016627253
1019,212.0,1007.1138799196486
1020,1.0,1000.0
1021,501.0,-103.39165023588215
1022,204.0,-120.49365348271819
1023,501.0,-97.95319814842918
1024,286.0,-107.61500181414496
1025,1.0,1000.0
1026,188.0,1000.1357258929655
1027,360.0,1005.8436320648285
1028,155.0,-108.80375361480912
1029,501.0,-109.13331814665216
1030,501.0,-109.0928675468035
1031,105.0,1002.7211241856168
1032,1.0,1000.0
1033,460.0,-106.19533544300656
1034,501.0,-95.46149862645987
1035,143.0,-113.590577606247
1036,75.0,-106.98199092958409
1037,70.0,1005.0796783167453
1038,501.0,-96.51700184695157
1039,218.0,1007.005014216913
1040,105.0,-107.14636830852615
1041,1.0,1000.0
1042,501.0,-97.69275564428307
1043,1.0,1000.0
1044,353.0,-101.40067087760742
1045,335.0,-111.04978387433499
1046,481.0,1005.076989019507
1047,501.0,-98.67701991571238
1048,317.0,1016.7883460059464
1049,61.0,-106.3969624196523
1050,487.0,-98.61790924937034
1051,501.0,-91.17217597965998
1052,334.0,-115.1826264086131
1053,47.0,1004.9005374299692
1054,323.0,-102.09999917290837
1055,202.0,-122.5459060270717
1056,1.0,1000.0
1057,1.0,1000.0
1058,335.0,-107.58610117473748
1059,200.0,1005.6054350452678
1060,91.0,-110.67204584185292
1061,128.0,-113.12766211140821
1062,251.0,1008.5322256444887
1063,1.0,1000.0
1064,1.0,1000.0
1065,262.0,1008.5529793270072
1066,501.0,-105.20100213681383
1067,501.0,-88.05924984046777
1068,56.0,1005.9203642696941
1069,1.0,1000.0
1070,425.0,1017.3091668813242
1071,29.0,1002.5564037381449
1072,501.0,-97.13183115015721
1073,2.0,1000.0923297315144
1074,501.0,-104.61260917100293
1075,1.0,1000.0
1076,210.0,1006.3082720090503
1077,1.0,1000.0
1078,1.0,1000.0
1079,243.0,-105.7940931008385
1080,501.0,-104.5637993875759
1081,501.0,-92.55109495994594
1082,432.0,-110.332167811281
1083,76.0,-108.02453399538142
1084,1.0,1000.0
1085,501.0,-104.6215789086653
1086,501.0,-103.70341931436094
1087,1.0,1000.0
1088,501.0,-105.29093225096372
1089,501.0,-108.43701523007483
1090,102.0,1002.2292748152317
1091,501.0,-102.56887052282087
1092,486.0,1000.299151411397
1093,1.0,1000.0
1094,501.0,-104.1773427653012
1095,1.0,1000.0
1096,501.0,-102.82000933888868
1097,364.0,1011.8250172973304
1098,1.0,1000.0
1099,501.0,-95.65847558167076
1100,189.0,-104.87832359825249
1101,182.0,1007.0814695406889
1102,115.0,1008.5562849278991
1103,74.0,1004.3328328920587
1104,501.0,-111.87077068039115
1105,501.0,-100.67430685099156
1106,107.0,-103.97048781136385
1107,501.0,-105.01087943519913
1108,321.0,-94.86499953780887
1109,1.0,1000.0
1110,1.0,1000.0
1111,455.0,-94.84936834160118
1112,249.0,1003.8040468104331
1113,164.0,1006.272720464504
1114,292.0,1017.0017607566568
1115,501.0,-84.3420144350567
1116,501.0,-87.95817670645899
1117,501.0,-106.73071616417748
1118,215.0,1014.7412158237884
1119,501.0,-102.09579728490202
1120,131.0,-104.75882121442568
1121,1.0,1000.0
1122,219.0,1000.6427404762708
1123,501.0,-97.9211435989659
1124,135.0,-110.37073183852584
1125,91.0,1005.6773647761288
1126,95.0,1007.1333361466777
1127,395.0,-109.67638383758631
1128,147.0,1004.9445399816409
1129,1.0,1000.0
1130,174.0,-113.98318659479293
1131,184.0,1000.8181023487883
1132,501.0,-103.79337277529095
1133,1.0,1000.0
1134,501.0,-94.7320298862773
1135,159.0,-104.8745274767538
1136,80.0,-95.98038320781713
1137,501.0,-101.65453857214361
1138,76.0,-107.23030137505818
1139,1.0,1000.0
1140,228.0,1008.565174377209
1141,248.0,1002.6796126645633
1142,1.0,1000.0
1143,109.0,1005.6521998873726
1144,501.0,-99.24068424144092
1145,501.0,-107.61077883612462
1146,1.0,1000.0
1147,501.0,-99.12147181646799
1148,1.0,1000.0
1149,1.0,1000.0
1150,501.0,-95.89088972447624
1151,501.0,-102.55810964364778
1152,501.0,-110.58679200883071
1153,501.0,-99.01049622243248
1154,397.0,-113.97939148325722
1155,140.0,1005.2976555012845
1156,126.0,-104.03482245977128
1157,1.0,1000.0
1158,1.0,1000.0
1159,501.0,-103.23620442789124
1160,410.0,-103.19273952633382
1161,372.0,1010.5750025366453
1162,1.0,1000.0
1163,501.0,-98.15899227997086
1164,218.0,-114.73188763186687
1165,1.0,1000.0
1166,114.0,-107.02601845974397
1167,241.0,-113.73687135050662
1168,501.0,-106.01449428466921
1169,193.0,1002.4167881735796
1170,211.0,-101.90784237286213
1171,501.0,-100.43632248267687
1172,501.0,-111.73493883223286
1173,281.0,1012.5136948812578
1174,1.0,1000.0
1175,496.0,1010.0456762470651
1176,501.0,-88.854688077322
1177,105.0,1001.3671545782549
1178,501.0,-98.95262084050113
1179,213.0,1006.971275580902
1180,186.0,-95.12931716647569
1181,115.0,-112.40070381321684
1182,205.0,-113.46917372130841
1183,128.0,1001.8346326629799
1184,501.0,-100.27294186594344
1185,412.0,-107.21088637716502
1186,501.0,-101.52543236350718
1187,1.0,1000.0
1188,501.0,-109.30334975954953
1189,70.0,-106.77327893383062
1190,501.0,-109.7813419224722
1191,501.0,-105.75676381565694
1192,1.0,1000.0
1193,1.0,1000.0
1194,1.0,1000.0
1195,501.0,-95.19241490587207
1196,373.0,1014.4656323069872
1197,501.0,-89.98865630146533
1198,168.0,-118.47961639288283
1199,501.0,-90.97855367052873
1200,1.0,1000.0
1201,207.0,-105.66642169784967
1202,186.0,-110.59385995378963
1203,1.0,1000.0
1204,77.0,-107.39189476308616
1205,501.0,-109.62625190051874
1206,501.0,-104.61763998027583
1207,501.0,-101.04459874764473
1208,259.0,1003.393658193315
1209,501.0,-99.6537878995722
1210,328.0,1015.9869705013577
1211,94.0,-106.3999150098412
1212,91.0,-103.62443281689096
1213,242.0,1006.5377498206586
1214,469.0,-108.67171328800734
1215,230.0,-110.34486810548975
1216,501.0,-115.97948473539412
1217,53.0,1004.3129692218025
1218,64.0,1003.0302258070833
1219,501.0,-101.85308337713535
1220,100.0,1003.9422380978797
1221,195.0,1007.3691197835722
1222,501.0,-109.32958278312502
1223,362.0,1018.7232544568644
1224,122.0,-105.14707494346611
1225,251.0,1010.177735078427
1226,204.0,-109.0257321924907
1227,180.0,1004.5541117873765
1228,157.0,1008.8481924303501
1229,1.0,1000.0
1230,501.0,-102.34978945221013
1231,501.0,-104.44345954720013
1232,1.0,1000.0
1233,501.0,-102.92448754381199
1234,292.0,1008.0486739352631
1235,19.0,1001.92
1236,453.0,1007.9715571321528
1237,490.0,1011.4419377827596
1238,1.0,1000.0
1239,470.0,-104.9261834277364
1240,406.0,1012.0074624854715
1241,501.0,-106.7993717158589
1242,368.0,-103.16319099970444
1243,1.0,1000.0
1244,94.0,1002.5318211040843
1245,152.0,1005.8906464462982
1246,274.0,1009.5141381501815
1247,501.0,-90.92059547417304
1248,501.0,-95.79980569598484
1249,127.0,1005.3264355004678
1250,445.0,1000.8679652098583
1251,501.0,-101.27013551237873
1252,501.0,-105.70182388371087
1253,208.0,1002.5450576697747
1254,501.0,-88.21629329715985
1255,501.0,-108.91713695788098
1256,501.0,-104.37318057915115
1257,501.0,-99.98131267303462
1258,399.0,-113.62686593878121
1259,1.0,1000.0
1260,166.0,-106.0176532307498
1261,298.0,-107.79182100521429
1262,501.0,-97.83416236681977
1263,501.0,-104.28559162767597
1264,501.0,-99.80214322769093
1265,150.0,-97.40682133532688
1266,135.0,-99.70140847630606
1267,218.0,1006.5428622541796
1268,101.0,-97.82345067885397
1269,499.0,-107.85769614077826
1270,1.0,1000.0
1271,154.0,999.6899559362377
1272,501.0,-101.96160299289309
1273,107.0,-110.29854102018332
1274,450.0,-100.18112085118183
1275,501.0,-89.0848554652097
1276,501.0,-92.59191903150693
1277,362.0,-95.81624766246556
1278,501.0,-102.78099650153729
1279,1.0,1000.0
1280,485.0,-116.72767914369888
1281,1.0,1000.0
1282,501.0,-102.42350554770861
1283,386.0,1007.3436754660045
1284,501.0,-95.16862302683987
1285,25.0,1000.4489657668797
1286,1.0,1000.0
1287,501.0,-104.86239217173011
1288,501.0,-96.58751143241061
1289,501.0,-95.51363087262283
1290,83.0,1003.7196421975481
1291,1.0,1000.0
1292,501.0,-94.59714840691929
1293,311.0,-105.80359511463061
1294,1.0,1000.0
1295,501.0,-99.73496638259358
1296,501.0,-106.03899284519701
1297,323.0,1000.164033852478
1298,412.0,-108.15614995718346
1299,501.0,-95.30244582165871
1300,501.0,-102.0351760491447
1301,501.0,-102.7194308426733
1302,501.0,-105.99056189147804
1303,501.0,-102.5398515889085
1304,1.0,1000.0
1305,501.0,-96.23469293165937
1306,501.0,-89.7767495787408
1307,501.0,-108.27077325651386
1308,1.0,1000.0
1309,312.0,1011.6227172509526
1310,501.0,-109.51735588529489
1311,340.0,-108.39400847847052
1312,1.0,1000.0
1313,178.0,1009.8764325511203
1314,501.0,-104.35539936615143
1315,119.0,-105.32070279905346
1316,501.0,-101.6351520568783
1317,501.0,-102.65585460111522
1318,501.0,-95.17546027258601
1319,1.0,1000.0
1320,501.0,-93.39649830948325
1321,245.0,1007.0606472724701
1322,501.0,-107.21518522957258
1323,501.0,-96.7878383694735
1324,501.0,-108.80634247491116
1325,235.0,1008.5821125530084
1326,1.0,1000.0
1327,501.0,-94.94139814385535
1328,501.0,-91.84231374982924
1329,243.0,-110.99627339783983
1330,501.0,-99.20765975160369
1331,501.0,-108.12965419219829
1332,83.0,-109.57089737850325
1333,189.0,1005.2463476577378
1334,501.0,-103.0686296309353
1335,113.0,1001.5348348112695
1336,359.0,1004.6219436783391
1337,240.0,-107.35658733438535
1338,501.0,-105.02772110008219
1339,134.0,-109.98668085978282
1340,1.0,1000.0
1341,501.0,-100.15320031275046
1342,77.0,-108.6353777757305
1343,1.0,1000.0
1344,70.0,-104.23776616723684
1345,501.0,-110.88630167780927
1346,108.0,-112.88502938030832
1347,501.0,-98.07975091225485
1348,501.0,-112.52678935396492
1349,208.0,1007.1310537949444
1350,501.0,-89.3593354016892
1351,1.0,1000.0
1352,1.0,1000.0
1353,285.0,1006.5119144415581
1354,501.0,-112.52295362734996
1355,1.0,1000.0
1356,197.0,1002.4017121394338
1357,459.0,-100.47595574309875
1358,479.0,1004.3106054010022
1359,239.0,1012.0288569278991
1360,8.0,1000.7388507328465
1361,1.0,1000.0
1362,98.0,-105.52046635687222
1363,346.0,1010.2928839598263
1364,501.0,-90.69136596928972
1365,280.0,-100.31507473890376
1366,501.0,-97.97841982759415
1367,501.0,-86.74166500539081
1368,1.0,1000.0
1369,501.0,-109.68122799076598
1370,1.0,1000.0
1371,501.0,-104.43653242273169
1372,301.0,1004.9067923401898
1373,264.0,-105.65342303717286
1374,47.0,1002.0070493845524
1375,501.0,-94.56556996330157
1376,1.0,1000.0
1377,1.0,1000.0
1378,228.0,1006.2990537433791
1379,501.0,-93.56249953728314
1380,114.0,1001.7243630190129
1381,501.0,-100.13869954837212
1382,73.0,1004.6360751515568
1383,501.0,-103.3914677420433
1384,501.0,-102.81339024518104
1385,184.0,1003.6797570583312
1386,1.0,1000.0
1387,336.0,-107.49801349047054
1388,1.0,1000.0
1389,450.0,1018.6956879035412
1390,322.0,1006.7568678678906
1391,501.0,-86.76385228273023
1392,286.0,1003.2562119285524
1393,501.0,-93.01953084088035
1394,501.0,-109.13964984031
1395,422.0,-105.4598305478718
1396,265.0,-108.02391980828727
1397,501.0,-95.42036669265936
1398,60.0,1001.3477163418844
1399,316.0,1003.758739203325
1400,370.0,1019.1244458554806
1401,380.0,1013.4902685100778
1402,501.0,-105.95453664610682
1403,277.0,-105.64681166175261
1404,215.0,-99.8084916568423
1405,483.0,-109.11431842813597
1406,1.0,1000.0
1407,501.0,-106.15526408053012
1408,422.0,1001.301300215971
1409,501.0,-102.64242435463981
1410,422.0,-110.57818178936927
1411,501.0,-102.16678998819583
1412,1.0,1000.0
1413,101.0,-108.23862973858817
1414,147.0,-95.04715800687863
1415,89.0,-108.50654621766465
1416,1.0,1000.0
1417,116.0,1002.7004441118415
1418,501.0,-98.32795981138784
1419,501.0,-103.90351164571366
1420,238.0,-98.94186391628955
1421,177.0,1007.5370570826402
1422,45.0,999.6651657610611
1423,70.0,1002.9555926806812
1424,501.0,-98.0873538903941
1425,501.0,-107.82597445805996
1426,223.0,1005.1158959713956
1427,501.0,-97.93829843624862
1428,220.0,-110.4671242877634
1429,288.0,-114.47660950004686
1430,1.0,1000.0
1431,332.0,-114.7960134519141
1432,212.0,-108.94626085379247
1433,98.0,-104.93371774846331
1434,324.0,-107.61218545680067
1435,1.0,1000.0
1436,501.0,-104.96052067955156
1437,501.0,-107.34408474620314
1438,330.0,-105.56300471331515
1439,501.0,-96.34626569430974
1440,501.0,-106.42771088708564
1441,1.0,1000.0
1442,501.0,-90.37095605510785
1443,1.0,1000.0
1444,265.0,-109.46405610330517
1445,145.0,-115.42905883512411
1446,1.0,1000.0
1447,501.0,-90.01846853274348
1448,243.0,1004.8691884029922
1449,124.0,1001.4348467189777
1450,176.0,-103.95603257849412
1451,199.0,-100.9367774614054
1452,501.0,-106.86528148238507
1453,501.0,-107.05452971095166
1454,115.0,-106.05902839196742
1455,108.0,1004.7001805051464
1456,64.0,-107.31460143334942
1457,501.0,-95.33967122025241
1458,284.0,-98.51010521674218
1459,501.0,-85.92284691456373
1460,501.0,-92.46886101296295
1461,501.0,-91.86947417907312
1462,118.0,-110.0342488075272
1463,297.0,1006.0554340667406
1464,501.0,-103.17588198089122
1465,501.0,-102.5625104726516
1466,285.0,-112.92261919785962
1467,276.0,-109.8955422921572
1468,501.0,-103.99095333000288
1469,1.0,1000.0
1470,498.0,-95.68158011367626
1471,501.0,-102.44212799038306
1472,1.0,1000.0
1473,501.0,-96.15205919516252
1474,180.0,-107.17158486464494
1475,309.0,-100.13573697401982
1476,501.0,-107.54822084001401
1477,501.0,-96.110030136839
1478,375.0,-109.71659390791953
1479,501.0,-109.0539829422695
1480,134.0,1003.281547983676
1481,501.0,-97.77371965209684
1482,501.0,-113.05356039160003
1483,501.0,-103.21342770714037
1484,501.0,-88.26980010729766
1485,1.0,1000.0
1486,501.0,-105.25945763760468
1487,501.0,-111.8460729592831
1488,278.0,1002.3860629386368
1489,501.0,-99.57869084868669
1490,460.0,1013.7938294891163
1491,281.0,1008.3220817902592
1492,501.0,-95.24417231503392
1493,1.0,1000.0
1494,283.0,-109.41090210214077
1495,1.0,1000.0
1496,372.0,-107.51921627019951
1497,346.0,-102.70070515478655
1498,501.0,-94.44081852209341
1499,501.0,-99.90084236291501
1500,501.0,-105.37047330324066
1501,1.0,1000.0
1502,501.0,-124.81023801187573
1503,1.0,1000.0
1504,501.0,-99.76386925738213
1505,53.0,1003.1051203823873
1506,139.0,1004.279791603783
1507,1.0,1000.0
1508,260.0,1014.7686791642359
1509,501.0,-105.7835112271541
1510,480.0,-99.745882619641
1511,485.0,-97.5798397541441
1512,501.0,-103.29900259654815
1513,501.0,-103.30207179550328
1514,1.0,1000.0
1515,501.0,-100.70363556806183
1516,464.0,-103.26214449720675
1517,500.0,-97.09537739333467
1518,275.0,1007.7515822801545
1519,501.0,-100.4444333177783
1520,501.0,-109.06579400261484
1521,237.0,1010.0784581805008
1522,282.0,1007.0991991180111
1523,88.0,-106.11236012555277
1524,50.0,1004.1542801807507
1525,501.0,-107.62816679551044
1526,59.0,-103.24510727207368
1527,1.0,1000.0
1528,97.0,-111.08621438447184
1529,140.0,1009.4793553256017
1530,215.0,-123.43320986368774
1531,109.0,1011.3113755018159
1532,60.0,1006.498965430517
1533,104.0,-105.0844341057577
1534,501.0,-89.27755404462192
1535,321.0,-99.5895911579838
1536,411.0,-111.4338589268618
1537,501.0,-100.80076546813308
1538,157.0,1006.9039158196831
1539,1.0,1000.0
1540,79.0,-109.46020261588168
1541,277.0,1008.178060158179
1542,501.0,-96.81750622034232
1543,311.0,1019.4983019678984
1544,226.0,-99.5866130322625
1545,501.0,-96.00355572677843
1546,501.0,-102.67394086502094
1547,1.0,1000.0
1548,91.0,-106.04424675691007
1549,273.0,1013.2669864872786
1550,31.0,1002.5002263828648
1551,204.0,-95.14830202530094
1552,212.0,-113.5117993847349
1553,165.0,1016.847468684994
1554,307.0,-107.81332364643526
1555,501.0,-101.95790231525056
1556,1.0,1000.0
1557,501.0,-97.06630170010952
1558,2.0,1000.009825577354
1559,113.0,-110.95122104104529
1560,276.0,1011.0774694746451
1561,100.0,1005.5065196630284
1562,193.0,-119.5353007415321
1563,98.0,1005.1142608910584
1564,295.0,-106.56488466317305
1565,149.0,1001.2734368650949
1566,393.0,1016.7817553607613
1567,100.0,-108.2056806443827
1568,1.0,1000.0
1569,468.0,-110.32591473042433
1570,501.0,-102.78544299565502
1571,279.0,-108.28155873515075
1572,1.0,1000.0
1573,313.0,-103.64543865547009
1574,501.0,-113.25782845404558
1575,501.0,-90.65369463594318
1576,1.0,1000.0
1577,79.0,-108.83746301465945
1578,352.0,-105.32896057482237
1579,270.0,-108.39202089579717
1580,122.0,1003.8105498704473
1581,501.0,-102.34405635498948
1582,501.0,-104.52806777063688
1583,229.0,1006.3625071390956
1584,402.0,-105.01592482894183
1585,1.0,1000.0
1586,501.0,-100.74270381807298
1587,129.0,1007.3345599266933
1588,196.0,1010.5068268379381
1589,39.0,1003.0746705887543
1590,168.0,1001.4870229157267
1591,501.0,-88.28136542944603
1592,309.0,1005.5552628880196
1593,312.0,1007.2773993005072
1594,102.0,1003.9459400452123
1595,382.0,1010.8075169961292
1596,384.0,-102.28978506686317
1597,394.0,-104.24762147665591
1598,230.0,1003.6546086392495
1599,121.0,-111.92157756818034
1600,475.0,-103.4068874836881
1601,475.0,-116.53505308775054
1602,501.0,-104.94558133723467
1603,501.0,-95.24685635403068
1604,1.0,1000.0
1605,501.0,-91.94599273886018
1606,501.0,-108.61820973777174
1607,82.0,-106.57767967842683
1608,11.0,1000.4801455381303
1609,1.0,1000.0
1610,319.0,1008.3859822767636
1611,271.0,1008.1804607755604
1612,501.0,-93.33216472576316
1613,501.0,-103.63971749997668
1614,501.0,-101.39811890924148
1615,100.0,-111.1077716440221
1616,501.0,-84.74455290523876
1617,1.0,1000.0
1618,178.0,1009.5928212496516
1619,1.0,1000.0
1620,160.0,-111.28255268058768
1621,461.0,-110.32584608461241
1622,234.0,1012.4410223048667
1623,58.0,-106.8363288240699
1624,265.0,-105.99299172159265
1625,501.0,-97.92244928969556
1626,440.0,-98.13961219889046
1627,501.0,-106.37914161097129
1628,124.0,-114.32951716321107
1629,501.0,-107.94905527232794
1630,144.0,-113.04784570508191
1631,105.0,-106.08824939927855
1632,142.0,-107.67815690966293
1633,136.0,-115.56220809100336
1634,86.0,-107.01606445228845
1635,1.0,1000.0
1636,34.0,1001.7522596154754
1637,10.0,1000.269195990084
1638,1.0,1000.0
1639,143.0,-113.55534286584412
1640,203.0,-104.80286302199197
1641,191.0,-118.28097132637635
1642,227.0,-123.9447476000374
1643,1.0,1000.0
1644,75.0,-107.5056848122459
1645,93.0,-109.40746617125806
1646,59.0,-106.86844107735004
1647,61.0,-106.12526641130673
1648,175.0,-106.65227733516376
1649,105.0,-105.88461841099361
1650,139.0,-107.64379205232582
1651,183.0,-107.96057424574192
1652,33.0,1002.9910476320669
1653,1.0,1000.0
1654,121.0,-114.24331284645805
1655,150.0,-100.649983903302
1656,444.0,-94.02518578948988
1657,186.0,-120.85877626201393
1658,1.0,1000.0
1659,78.0,-108.64707539075872
1660,171.0,1014.3921071997382
1661,105.0,-111.74375867133172
1662,147.0,1014.7700291945673
1663,260.0,-102.95748564052022
1664,109.0,-105.1771458511575
1665,1.0,1000.0
1666,121.0,-113.07064133710216
1667,223.0,-125.6834078529406
1668,501.0,-92.83503134975349
1669,109.0,-105.85732995270115
1670,501.0,-103.83513979562879
1671,501.0,-102.12062069526377
1672,501.0,-96.81451127995602
1673,501.0,-101.53373215112862
1674,501.0,-97.82063971434098
1675,501.0,-98.53173591500682
1676,501.0,-97.86018814790715
1677,501.0,-99.25143565007109
1678,501.0,-99.06101514055345
1679,1.0,1000.0
1680,501.0,-99.52493548166737
1681,501.0,-104.20008068529707
1682,501.0,-95.98722351949428
1683,501.0,-97.70710569934471
1684,501.0,-100.06767406388663
1685,501.0,-101.78956414768935
1686,501.0,-101.15403498143958
1687,501.0,-99.08911986043694
1688,501.0,-97.44031163626337
1689,501.0,-104.71730511858753
1690,358.0,1000.9750331078817
1691,501.0,-103.33015150121939
1692,501.0,-104.4750535639491
1693,501.0,-104.3126901556568
1694,501.0,-98.6214764822174
1695,501.0,-98.8651510265836
1696,501.0,-102.14445704539835
1697,501.0,-99.8252631156715
1698,501.0,-97.38998352456315
1699,501.0,-94.61228978435953
1700,501.0,-97.58225468564993
1701,501.0,-96.81046628102237
1702,501.0,-96.12159786084038
1703,501.0,-95.22943545987756
1704,501.0,-95.37045500735003
1705,501.0,-99.27878280102027
1706,501.0,-100.4858450278049
1707,501.0,-95.87283511337615
1708,224.0,-108.50369388334815
1709,501.0,-104.39548080031655
1710,1.0,1000.0
1711,501.0,-103.50992679469476
1712,501.0,-97.76128938182691
1713,501.0,-98.50257351614378
1714,501.0,-98.30131123347473
1715,501.0,-103.61787522657843
1716,501.0,-103.02627608918603
1717,501.0,-103.83558687425293
1718,1.0,1000.0
1719,501.0,-105.42129215615662
1720,501.0,-95.8511838851149
1721,501.0,-99.94065277508409
1722,501.0,-101.88431454277861
1723,501.0,-101.60039038439882
1724,501.0,-102.52417530546464
1725,1.0,1000.0
1726,501.0,-104.05159837422921
1727,501.0,-99.16579148311357
1728,501.0,-104.24180385936194
1729,1.0,1000.0
1730,501.0,-97.7819556847462
1731,501.0,-96.49092534442278
1732,193.0,-111.99145667853976
1733,501.0,-98.27692247743809
1734,501.0,-99.14316769340921
1735,501.0,-100.37826616019986
1736,1.0,1000.0
1737,501.0,-97.53872675420186
1738,1.0,1000.0
1739,501.0,-96.73415671586613
1740,501.0,-103.10837242964254
1741,501.0,-104.02528937209905
1742,501.0,-95.65683341465824
1743,501.0,-97.26458632300303
1744,501.0,-96.03004886722886
1745,173.0,-115.39898376979922
1746,501.0,-99.59310895722577
1747,501.0,-104.00091222430306
1748,501.0,-96.65213364449208
1749,501.0,-96.78912276198811
1750,1.0,1000.0
1751,501.0,-98.82428924157199
1752,501.0,-98.4833626171705
1753,501.0,-99.44418532764091
1754,501.0,-96.20328963172962
1755,501.0,-102.37295751636054
1756,1.0,1000.0
1757,501.0,-97.49461547398185
1758,177.0,1003.4496852571991
1759,501.0,-102.1863296854296
1760,158.0,-112.13005349369475
1761,501.0,-98.30857925345168
1762,501.0,-111.2177803951321
1763,163.0,-100.39244856575856
1764,101.0,-102.91518035726519
1765,501.0,-104.0852599105337
1766,1.0,1000.0
1767,501.0,-95.84660442846966
1768,501.0,-99.54652453783721
1769,501.0,-98.65231057453786
1770,501.0,-96.93587229031392
1771,501.0,-96.32055621429653
1772,501.0,-98.23719383476025
1773,501.0,-97.07931892283514
1774,501.0,-97.67183498540446
1775,501.0,-100.22852188559733
1776,1.0,1000.0
1777,501.0,-99.01336085243969
1778,501.0,-104.3973035122698
1779,501.0,-101.39274174580885
1780,116.0,-102.27642461138481
1781,1.0,1000.0
1782,223.0,-102.27153554484828
1783,1.0,1000.0
1784,155.0,-117.10296056194807
1785,97.0,-107.62714490770404
1786,83.0,-108.30819289211435
1787,501.0,-103.0735106806947
1788,501.0,-100.8736550705811
1789,501.0,-101.04727030107277
1790,501.0,-96.78210513858896
1791,501.0,-96.13190785365397
1792,501.0,-102.92715657587564
1793,501.0,-98.18336523781512
1794,1.0,1000.0
1795,501.0,-104.23785076217825
1796,501.0,-101.1916928662456
1797,501.0,-95.93616879820942
1798,501.0,-97.46372815465158
1799,501.0,-105.4255123992565
1800,501.0,-103.30230919383897
1801,501.0,-99.18776433506702
1802,501.0,-101.54020191335938
1803,1.0,1000.0
1804,501.0,-109.08380016390859
1805,501.0,-99.66433015135671
1806,70.0,1005.7521928460307
1807,65.0,1006.256352237309
1808,116.0,-99.99515445356836
1809,7.0,1000.2208926230139
1810,164.0,-112.17674828307324
1811,116.0,-111.94290321096813
1812,1.0,1000.0
1813,10.0,1000.0657384221945
1814,141.0,-109.38406921418705
1815,77.0,-107.35051243381321
1816,164.0,-113.22118873028775
1817,1.0,1000.0
1818,501.0,-103.06305687866299
1819,180.0,-108.75095378872432
1820,501.0,-96.66399833111883
1821,501.0,-102.51561985062766
1822,1.0,1000.0
1823,501.0,-95.37637450843542
1824,501.0,-96.40693227422697
1825,501.0,-101.94101136181645
1826,501.0,-104.26903949256479
1827,501.0,-100.70267730974832
1828,501.0,-103.64571997060351
1829,1.0,1000.0
1830,201.0,-113.82848265646763
1831,501.0,-101.01298656312345
1832,501.0,-103.94302477629824
1833,501.0,-104.71611737884142
1834,501.0,-103.34643762008807
1835,143.0,-113.13023750874004
1836,501.0,-101.56883095839338
1837,501.0,-99.85778952383954
1838,501.0,-95.36726565022995
1839,461.0,1002.5112415977874
1840,501.0,-96.22742237217078
1841,501.0,-98.64571963757716
1842,501.0,-95.77217534447445
1843,216.0,1010.5258553090351
1844,52.0,1005.5052838814493
1845,141.0,-104.89347190360907
1846,86.0,-109.22564475546058
1847,47.0,1004.8826319965909
1848,140.0,-102.94264507847402
1849,169.0,-111.59519182497186
1850,1.0,1000.0
1851,71.0,-106.53625330612445
1852,6.0,1000.5541518241001
1853,145.0,-112.37127251175286
1854,141.0,1014.7828458806862
1855,7.0,1000.2739984149649
1856,1.0,1000.0
1857,107.0,-105.0423435851039
1858,104.0,-111.8798672285722
1859,30.0,1001.1424106729671
1860,94.0,-100.01775165000495
1861,1.0,1000.0
1862,84.0,-107.39377295426559
1863,27.0,1002.6182301848968
1864,1.0,1000.0
1865,1.0,1000.0
1866,134.0,-104.55081297271592
1867,120.0,-113.31236017506764
1868,146.0,-109.39038818373409
1869,111.0,-95.65758527754096
1870,147.0,-116.46027016469743
1871,1.0,1000.0
1872,1.0,1000.0
1873,171.0,-113.14782853538006
1874,9.0,1000.5288094036433
1875,103.0,-101.95732156279652
1876,164.0,-96.98863885375374
1877,163.0,-103.47865422376813
1878,1.0,1000.0
1879,153.0,-108.3274365615763
1880,97.0,-102.82856523381207
1881,78.0,-108.16643740338826
1882,88.0,-109.60146669193138
